NVDA,2021-11-08 21:11:00 +0500 +05,305.24981325299797,319.78264184064045,300.09759565215575,314.406262003783
TSLA,2021-11-08 21:11:00 +0500 +05,418.50935888156,419.20995010596437,400.81439877422196,415.1296464853753
TSLA,2021-11-08 21:12:00 +0500 +05,419.7198872001634,419.7198872001634,410.4078404412036,419.0608930549708
AAPL,2021-11-08 21:12:00 +0500 +05,109.00307850151897,115.31177063668471,101.63938933929336,110.04441617037523
SBER,2021-11-08 21:12:00 +0500 +05,206.77954776790872,218.3850899993796,202.8115057537395,208.46947559315777
NVDA,2021-11-08 21:12:00 +0500 +05,309.4498410450223,319.35010492043193,300.9573669635953,309.26079004732344
AAPL,2021-11-08 21:13:00 +0500 +05,114.88145236132297,119.89212733744651,102.52728718536649,106.49288216456573
SBER,2021-11-08 21:13:00 +0500 +05,209.10379183794362,216.20760318148618,202.6237983075982,215.86429043474084
NVDA,2021-11-08 21:13:00 +0500 +05,304.9683396395569,314.5463798662119,300.0282308804977,301.68373771002393
TSLA,2021-11-08 21:13:00 +0500 +05,414.39771125566676,416.90070033015814,401.62949410149236,405.086514401023
AAPL,2021-11-08 21:14:00 +0500 +05,113.75136381120859,119.37489131632822,100.08978602983026,115.68041353134595
SBER,2021-11-08 21:14:00 +0500 +05,208.40434731351016,218.18407094694345,204.93729202274426,210.44158187357422
NVDA,2021-11-08 21:14:00 +0500 +05,300.4426226432747,315.3286253960913,300.1505689837018,302.043757711133
TSLA,2021-11-08 21:14:00 +0500 +05,404.3399358497488,416.9657405148217,400.13253931093465,416.9657405148217
NVDA,2021-11-08 21:15:00 +0500 +05,302.4239491262242,316.0998609096772,300.530493586543,300.530493586543
TSLA,2021-11-08 21:15:00 +0500 +05,405.50708992341043,417.66073823423784,401.8203571072707,413.0234802162766
AAPL,2021-11-08 21:15:00 +0500 +05,103.27716881703427,119.96666158600425,101.97705553588558,101.97705553588558
SBER,2021-11-08 21:15:00 +0500 +05,211.30808425308777,218.58599686407155,203.29270354123497,203.29270354123497
AAPL,2021-11-08 21:16:00 +0500 +05,115.66945102907185,119.29339685492995,100.36808075952611,105.1174213912644
SBER,2021-11-08 21:16:00 +0500 +05,203.67518833495097,218.83355358468515,201.87845139706852,212.32932402677724
NVDA,2021-11-08 21:16:00 +0500 +05,319.5027011630621,319.5027011630621,301.7911557373003,303.7855453932243
TSLA,2021-11-08 21:16:00 +0500 +05,414.62476233199334,419.2085699212176,400.44926717801866,419.2085699212176
AAPL,2021-11-08 21:17:00 +0500 +05,107.13075323404433,115.67486106043971,102.46343837923031,108.25799157477059
SBER,2021-11-08 21:17:00 +0500 +05,218.61624033401526,218.61624033401526,200.54237908504783,205.76150455200388
NVDA,2021-11-08 21:17:00 +0500 +05,312.3080741727336,317.3387219449204,301.0552662526364,315.4561926927185
TSLA,2021-11-08 21:17:00 +0500 +05,413.5104084282061,417.0893421006717,403.5629204158098,404.8366023079973
AAPL,2021-11-08 21:18:00 +0500 +05,102.76349114220426,118.88171210236432,101.68343235750888,112.27180790588042
SBER,2021-11-08 21:18:00 +0500 +05,211.4896614746134,216.94094913512322,203.5644531490738,205.08409794862078
NVDA,2021-11-08 21:18:00 +0500 +05,306.6883134510588,318.64616990633726,301.3841773138049,312.3096959627176
TSLA,2021-11-08 21:18:00 +0500 +05,401.1029054516835,417.2118535397919,400.53595407512904,404.0865558565417
SBER,2021-11-08 21:19:00 +0500 +05,210.50854393239726,216.20023075611374,202.58414800886374,203.7121133754465
NVDA,2021-11-08 21:19:00 +0500 +05,318.2101668693384,319.540454052559,301.57596836700225,312.8462202408825
TSLA,2021-11-08 21:19:00 +0500 +05,409.31128190583615,419.5519541742429,401.1366404312962,405.9552974760585
AAPL,2021-11-08 21:19:00 +0500 +05,101.44525013209606,117.21215533151839,100.24962076676856,115.87598764232577
AAPL,2021-11-08 21:20:00 +0500 +05,114.18618620149279,118.92091367224462,100.39749838237181,116.1549168609145
SBER,2021-11-08 21:20:00 +0500 +05,216.67824646948307,218.2805438925817,201.34256709604287,214.4171535278637
NVDA,2021-11-08 21:20:00 +0500 +05,311.6094165321515,319.45595510979507,301.80665065370255,310.91695522770704
TSLA,2021-11-08 21:20:00 +0500 +05,412.884472748831,418.5216438253892,400.23220332131467,405.01333656943274
AAPL,2021-11-08 21:21:00 +0500 +05,107.1589052863514,118.9004396067598,102.50933092467923,103.12083030029349
SBER,2021-11-08 21:21:00 +0500 +05,217.82374982666278,217.82374982666278,200.153431550041,210.83277420816955
NVDA,2021-11-08 21:21:00 +0500 +05,315.9880697767291,315.9880697767291,300.2786887136269,305.3713130218548
TSLA,2021-11-08 21:21:00 +0500 +05,405.33097693049604,418.9545602134801,403.2242988593037,418.9545602134801
AAPL,2021-11-08 21:22:00 +0500 +05,115.55660554132344,117.92924152694573,102.4653459980847,102.4653459980847
SBER,2021-11-08 21:22:00 +0500 +05,214.74834798103035,216.25625195280432,203.4260226717326,212.1809852991062
NVDA,2021-11-08 21:22:00 +0500 +05,311.9455359474622,318.275135922269,300.3191470979496,304.2794408680483
TSLA,2021-11-08 21:22:00 +0500 +05,401.46587997386246,419.2542490314481,400.8264103957644,418.1869759566584
NVDA,2021-11-08 21:23:00 +0500 +05,311.79163513633915,316.40920835123046,302.7624228282274,302.7624228282274
TSLA,2021-11-08 21:23:00 +0500 +05,405.7351648669771,418.10617592447244,401.76785754058994,401.76785754058994
AAPL,2021-11-08 21:23:00 +0500 +05,116.19840467051256,119.48635227872893,100.31907381175341,100.31907381175341
SBER,2021-11-08 21:23:00 +0500 +05,215.12684303657161,218.1361040206898,200.11166954357947,202.69016361338294
TSLA,2021-11-08 21:24:00 +0500 +05,400.3180542766858,415.94966985600297,400.3180542766858,407.9972877352569
AAPL,2021-11-08 21:24:00 +0500 +05,116.41524630140547,119.99084822568959,100.27908859817751,112.41373752579344
SBER,2021-11-08 21:24:00 +0500 +05,219.62032244479394,219.62032244479394,202.44632474543113,210.38688795914226
NVDA,2021-11-08 21:24:00 +0500 +05,304.70124165251093,319.64231891245305,300.520778551858,306.19764367460357
AAPL,2021-11-08 21:25:00 +0500 +05,103.3433639714175,119.81766512879454,101.99664767039474,108.30163420667171
SBER,2021-11-08 21:25:00 +0500 +05,204.36020296938486,217.8610460181468,202.35630647994637,214.65588277055156
NVDA,2021-11-08 21:25:00 +0500 +05,318.5904920349933,318.5904920349933,300.6784004557821,305.9354208734035
TSLA,2021-11-08 21:25:00 +0500 +05,412.81126966178516,416.0005057054039,401.31466436563534,408.543532554078
AAPL,2021-11-08 21:26:00 +0500 +05,102.68546446820339,119.68115058606121,102.68546446820339,113.37346097281505
SBER,2021-11-08 21:26:00 +0500 +05,219.18622719117212,219.18622719117212,200.04211259725002,212.0578788464009
NVDA,2021-11-08 21:26:00 +0500 +05,310.5349064329584,314.1199538166501,300.0450221871464,305.8608348839736
TSLA,2021-11-08 21:26:00 +0500 +05,406.28582278584145,418.641324874679,400.18813084357913,415.71630258862297
AAPL,2021-11-08 21:27:00 +0500 +05,105.43276782246328,117.73240223993916,101.93925699303236,103.26656721010555
SBER,2021-11-08 21:27:00 +0500 +05,202.52305572215,219.85787635800042,201.70528515256328,204.19306863470317
NVDA,2021-11-08 21:27:00 +0500 +05,316.8640494911468,319.46741421603133,304.4061761906256,305.23994595106404
TSLA,2021-11-08 21:27:00 +0500 +05,400.525383310818,416.76229695619895,400.525383310818,414.03005252483547
AAPL,2021-11-08 21:28:00 +0500 +05,117.81116360400637,117.81116360400637,102.64366257374547,113.60501621303871
SBER,2021-11-08 21:28:00 +0500 +05,211.23226702935452,219.34064673753525,203.09327808940694,216.57129440229926
NVDA,2021-11-08 21:28:00 +0500 +05,319.3476835013232,319.3476835013232,303.65094616087083,310.79570821886125
TSLA,2021-11-08 21:28:00 +0500 +05,411.10424085378753,417.59039872143643,400.4089331277799,411.8580680618602
SBER,2021-11-08 21:29:00 +0500 +05,200.79457960298538,218.89395533794496,200.79457960298538,218.89395533794496
NVDA,2021-11-08 21:29:00 +0500 +05,303.76582010037725,319.88738734231436,303.704999686965,313.13514975985606
TSLA,2021-11-08 21:29:00 +0500 +05,405.8284119812145,419.3969051365854,401.1080313149575,419.3969051365854
AAPL,2021-11-08 21:29:00 +0500 +05,107.80703623681205,117.0732834296868,103.53357676678806,117.0732834296868
AAPL,2021-11-08 21:30:00 +0500 +05,101.2195684655317,118.62771397878495,101.2195684655317,115.34110391466565
SBER,2021-11-08 21:30:00 +0500 +05,218.98905344179107,219.0142969302961,201.17907566587365,217.25744208433005
NVDA,2021-11-08 21:30:00 +0500 +05,305.31964823012055,319.32001596715696,303.0494268895115,316.9289106065377
TSLA,2021-11-08 21:30:00 +0500 +05,403.8239430394507,416.44884037620074,400.88885931138407,412.0896611480544
AAPL,2021-11-08 21:31:00 +0500 +05,118.19479069267399,118.19479069267399,101.64202337488624,107.07616891763921
SBER,2021-11-08 21:31:00 +0500 +05,209.23570703266793,219.30834894803058,200.68208591633788,213.30079454282824
NVDA,2021-11-08 21:31:00 +0500 +05,317.84374188711377,319.39662958203564,302.7656648867686,307.22346697576177
TSLA,2021-11-08 21:31:00 +0500 +05,411.1823147583998,416.07493815827854,406.16203792528995,406.16203792528995
TSLA,2021-11-08 21:32:00 +0500 +05,408.24169721589385,418.821935269258,408.24169721589385,409.6939479684503
AAPL,2021-11-08 21:32:00 +0500 +05,107.4901671800173,117.52256002634554,100.55090861545982,117.16958465976253
SBER,2021-11-08 21:32:00 +0500 +05,213.91427418665143,219.11848786182898,204.0696417820083,207.50030561854592
NVDA,2021-11-08 21:32:00 +0500 +05,312.91910225213843,318.21051874151095,304.93659404144563,306.93567489747267
TSLA,2021-11-08 21:33:00 +0500 +05,419.93842654409394,419.93842654409394,403.2553044342201,410.64165078374015
AAPL,2021-11-08 21:33:00 +0500 +05,110.6966747759764,118.91162708013441,100.53168252602077,111.9909571918529
SBER,2021-11-08 21:33:00 +0500 +05,211.87572300388516,219.96235474114704,200.4225010874714,207.53424318957818
NVDA,2021-11-08 21:33:00 +0500 +05,301.27709170420553,316.62591474975125,301.27709170420553,316.62591474975125
AAPL,2021-11-08 21:34:00 +0500 +05,113.44054342568202,119.4867935949429,107.02304297857961,114.82608665564358
SBER,2021-11-08 21:34:00 +0500 +05,207.0936742611447,218.767206194101,201.06277866085296,213.5606178014525
NVDA,2021-11-08 21:34:00 +0500 +05,304.16550590852387,317.3185423735888,301.50703759526164,302.662898547461
TSLA,2021-11-08 21:34:00 +0500 +05,419.1246785655855,419.1246785655855,402.0979872549567,404.05781553422094
NVDA,2021-11-08 21:35:00 +0500 +05,309.6169501042506,319.79559326160296,301.9890997504106,309.8407557674368
TSLA,2021-11-08 21:35:00 +0500 +05,405.5079360630446,419.26160522828843,401.24160967815357,407.85711732684166
AAPL,2021-11-08 21:35:00 +0500 +05,115.41414854809923,117.14981431447957,100.65438246196953,114.83595136841691
SBER,2021-11-08 21:35:00 +0500 +05,209.42927426042291,219.48911198595667,200.85198451782932,211.0944729598547
AAPL,2021-11-08 21:36:00 +0500 +05,112.21604383587749,119.26219989830084,101.97664816270716,115.8695540016576
SBER,2021-11-08 21:36:00 +0500 +05,210.12733790598568,217.97461265830728,200.58963225219975,215.52635548265485
NVDA,2021-11-08 21:36:00 +0500 +05,308.03527476697474,317.4031777593506,303.4486450685931,317.2012728869545
TSLA,2021-11-08 21:36:00 +0500 +05,413.93658686693186,418.7934692771501,402.53740566034776,414.8267103091598
NVDA,2021-11-08 21:37:00 +0500 +05,313.28158428920597,316.85272907861133,300.8736968659539,310.4445976944333
TSLA,2021-11-08 21:37:00 +0500 +05,405.5064439266552,417.74801855192874,400.3920799638096,417.74801855192874
AAPL,2021-11-08 21:37:00 +0500 +05,103.75745924312155,119.79944780120822,100.35648324150522,114.14679897709861
SBER,2021-11-08 21:37:00 +0500 +05,205.44696598011154,219.79828986384192,200.8493181195714,219.79828986384192
TSLA,2021-11-08 21:38:00 +0500 +05,416.766894536255,419.93415262779826,400.18269672987594,412.3229689967747
AAPL,2021-11-08 21:38:00 +0500 +05,102.73521187785406,118.97806576297856,100.61655017140508,103.13276584163596
SBER,2021-11-08 21:38:00 +0500 +05,213.6697457852491,213.6697457852491,201.91512472237895,203.69886122592123
NVDA,2021-11-08 21:38:00 +0500 +05,318.63171888234007,319.59150227185086,300.99857087977375,301.0919363886091
TSLA,2021-11-08 21:39:00 +0500 +05,414.97218261842175,418.44925752649846,402.1871080946,406.9369329178805
AAPL,2021-11-08 21:39:00 +0500 +05,113.96249165627756,114.68841110528757,100.97556222428486,104.11450612921114
SBER,2021-11-08 21:39:00 +0500 +05,211.43277750017577,211.43277750017577,200.78191105574587,202.86678937671562
NVDA,2021-11-08 21:39:00 +0500 +05,304.4505505583364,319.91145445656235,303.2289222230314,305.77256272116966
AAPL,2021-11-08 21:40:00 +0500 +05,113.92419001576886,116.87858893712642,102.12500171033781,115.40458917518399
SBER,2021-11-08 21:40:00 +0500 +05,209.03990541212892,216.88358963293825,201.58765624797292,201.9778916091161
NVDA,2021-11-08 21:40:00 +0500 +05,309.95037034963156,317.21934416100896,300.34248013258957,312.35857775614903
TSLA,2021-11-08 21:40:00 +0500 +05,408.4828723594831,416.6976472510899,400.184632727199,408.9871570235696
SBER,2021-11-08 21:41:00 +0500 +05,203.88709246972638,217.27706665239975,201.48420723506396,210.5302671465342
NVDA,2021-11-08 21:41:00 +0500 +05,301.5881619716709,316.544365299788,301.5881619716709,311.6641950847175
TSLA,2021-11-08 21:41:00 +0500 +05,419.7432024067876,419.7432024067876,400.3953007874002,402.4556504116332
AAPL,2021-11-08 21:41:00 +0500 +05,105.26509718658306,118.22558773205833,100.01816306244767,100.01816306244767
AAPL,2021-11-08 21:42:00 +0500 +05,108.05481185297258,118.44321827041983,101.87805239788302,114.12624202809302
SBER,2021-11-08 21:42:00 +0500 +05,211.67907597356464,218.26285381426788,205.26632336345358,218.26285381426788
NVDA,2021-11-08 21:42:00 +0500 +05,306.7995399780407,318.45515464035725,300.4089806836296,309.4362288095861
TSLA,2021-11-08 21:42:00 +0500 +05,405.6278111805359,419.2103482029336,400.0860283860036,414.06255382973154
NVDA,2021-11-08 21:43:00 +0500 +05,306.41804423341426,316.9014116195065,304.7651337228797,308.0960578747755
TSLA,2021-11-08 21:43:00 +0500 +05,404.22573098931866,418.072297544143,404.22573098931866,418.072297544143
AAPL,2021-11-08 21:43:00 +0500 +05,104.87103863195969,119.83315042132861,101.91513274870024,112.95839581682948
SBER,2021-11-08 21:43:00 +0500 +05,205.7424682630844,219.96509583189064,202.48973799659586,219.96509583189064
TSLA,2021-11-08 21:44:00 +0500 +05,404.2776046857919,417.7862929645248,403.10857749075143,417.7862929645248
AAPL,2021-11-08 21:44:00 +0500 +05,107.6191975677125,119.81826288740656,102.60416300536671,117.44013881420601
SBER,2021-11-08 21:44:00 +0500 +05,212.08947228652633,217.54546077794282,201.6662847290234,217.54546077794282
NVDA,2021-11-08 21:44:00 +0500 +05,308.4189247715869,319.238443943224,301.34797126978725,319.238443943224
AAPL,2021-11-08 21:45:00 +0500 +05,103.85213968578321,116.22622650489419,101.9991064852746,101.9991064852746
SBER,2021-11-08 21:45:00 +0500 +05,200.5803736717796,218.84995273407904,200.5803736717796,201.91187808104934
NVDA,2021-11-08 21:45:00 +0500 +05,314.45278421461404,319.05916523239375,300.4542698653653,312.67011602805735
TSLA,2021-11-08 21:45:00 +0500 +05,414.78668984813163,418.5352421348803,400.47654349870436,403.9131739728926
AAPL,2021-11-08 21:46:00 +0500 +05,109.54540261012154,114.46275829218048,100.39006796956515,106.5074404023153
SBER,2021-11-08 21:46:00 +0500 +05,218.28276297685113,218.28276297685113,200.68459411862582,206.08184487406857
NVDA,2021-11-08 21:46:00 +0500 +05,310.6611913992392,319.80965886636403,301.52608279206686,305.03270828284195
TSLA,2021-11-08 21:46:00 +0500 +05,409.60306067593774,418.73656450179413,401.7450598071654,401.7450598071654
AAPL,2021-11-08 21:47:00 +0500 +05,105.70291032998112,119.27328731161487,100.165703494259,101.49726550846869
SBER,2021-11-08 21:47:00 +0500 +05,212.85731487546877,218.87904412319673,200.41427276020895,200.41427276020895
NVDA,2021-11-08 21:47:00 +0500 +05,306.2378741529359,318.85846634683224,306.2378741529359,307.751497827957
TSLA,2021-11-08 21:47:00 +0500 +05,407.76770813355466,419.75891299421596,404.4728390971455,415.26704611996723
SBER,2021-11-08 21:48:00 +0500 +05,208.45574516277944,218.52485234633255,200.58425415744506,207.5918797796507
NVDA,2021-11-08 21:48:00 +0500 +05,315.00167306327876,319.98855082119906,301.3322483434144,305.8645083625254
TSLA,2021-11-08 21:48:00 +0500 +05,404.05553534854704,419.46253433787393,401.51721162998297,411.32604510213145
AAPL,2021-11-08 21:48:00 +0500 +05,111.37115844373704,119.6529254437911,100.27365650346736,112.74494802265038
NVDA,2021-11-08 21:49:00 +0500 +05,309.00756246823806,318.86020899984936,300.5180373745591,311.17112343888004
TSLA,2021-11-08 21:49:00 +0500 +05,416.5071953376731,417.11115532892165,403.1890957524922,417.020441574642
AAPL,2021-11-08 21:49:00 +0500 +05,109.04947943769143,119.75464518308179,104.16220535065366,104.16220535065366
SBER,2021-11-08 21:49:00 +0500 +05,209.80724454579246,217.86104122802544,200.15282726314146,209.61332748821812
NVDA,2021-11-08 21:50:00 +0500 +05,305.2842161551727,316.13438953596375,303.3395863931593,306.63680214134143
TSLA,2021-11-08 21:50:00 +0500 +05,406.04071644543444,416.97552998951545,400.1124192857264,415.56401345594725
AAPL,2021-11-08 21:50:00 +0500 +05,115.46135452540813,119.61101310762434,102.25221734409918,119.43860298247473
SBER,2021-11-08 21:50:00 +0500 +05,214.99983338321087,216.90752657185155,203.23040396955415,208.92843865922782
AAPL,2021-11-08 21:51:00 +0500 +05,112.09478686342695,118.2208589025744,107.57010812081056,107.57010812081056
SBER,2021-11-08 21:51:00 +0500 +05,213.73290292745196,218.26248155005504,201.93833418905334,203.6054925092687
NVDA,2021-11-08 21:51:00 +0500 +05,314.9589004925973,317.50323848951706,302.9671131555091,316.27749810732803
TSLA,2021-11-08 21:51:00 +0500 +05,409.6993166498969,413.9451675999905,401.5571955538548,403.18948174321935
NVDA,2021-11-08 21:52:00 +0500 +05,311.98296577505585,318.5285890134046,301.1187617074836,309.7314648121054
TSLA,2021-11-08 21:52:00 +0500 +05,419.442263668894,419.99321646784307,401.7070540060609,408.36419927170766
AAPL,2021-11-08 21:52:00 +0500 +05,118.59103636900193,118.59103636900193,101.54255890982849,107.30410114045155
SBER,2021-11-08 21:52:00 +0500 +05,202.3211606392237,217.87487047010742,201.48200435817424,207.42687509266727
AAPL,2021-11-08 21:53:00 +0500 +05,117.53688922981601,119.25920471075264,106.34085121508119,107.3396284738611
SBER,2021-11-08 21:53:00 +0500 +05,219.82352198218885,219.82352198218885,201.1057164777293,203.60111310095525
NVDA,2021-11-08 21:53:00 +0500 +05,311.33475444603437,319.57886300583857,300.3646811706358,305.81597704107725
TSLA,2021-11-08 21:53:00 +0500 +05,403.8208158161072,418.7761949449168,402.4066905941792,402.4066905941792
SBER,2021-11-08 21:54:00 +0500 +05,209.22365766124642,218.6537940019351,201.42517462787484,210.69791816129214
NVDA,2021-11-08 21:54:00 +0500 +05,302.7143608622035,318.2100508065309,302.7143608622035,309.57141118101464
TSLA,2021-11-08 21:54:00 +0500 +05,419.14030104747303,419.85148587876654,401.68821418852997,415.1055236641595
AAPL,2021-11-08 21:54:00 +0500 +05,108.7029670340439,119.38161886368067,100.3061870644695,112.12893958941251
AAPL,2021-11-08 21:55:00 +0500 +05,111.31911613193554,119.52897314538488,101.25076576040253,107.64142247545584
SBER,2021-11-08 21:55:00 +0500 +05,202.7369690185275,219.12559102060658,201.3196216180512,219.12559102060658
NVDA,2021-11-08 21:55:00 +0500 +05,301.5563035990393,318.9201531337327,301.5563035990393,307.78389570419654
TSLA,2021-11-08 21:55:00 +0500 +05,417.7748068975178,417.7748068975178,400.89741838558626,411.37790000973115
AAPL,2021-11-08 21:56:00 +0500 +05,114.86817172605686,117.00723039810359,100.28860450630772,100.28860450630772
SBER,2021-11-08 21:56:00 +0500 +05,215.05388576924392,217.8172287238429,201.55866179888557,217.65800391026895
NVDA,2021-11-08 21:56:00 +0500 +05,303.4888524085614,317.1601502786442,303.4888524085614,304.98203032886187
TSLA,2021-11-08 21:56:00 +0500 +05,408.8260471406231,417.46582842125235,402.3140811115115,414.0727809259412
AAPL,2021-11-08 21:57:00 +0500 +05,116.17079482097868,116.79293816864633,101.8670364665611,102.39436078316969
SBER,2021-11-08 21:57:00 +0500 +05,201.3881689125516,216.85992058630666,200.44040570646757,207.35071876341846
NVDA,2021-11-08 21:57:00 +0500 +05,309.67335300494716,319.45702820132396,300.34231434551174,317.3136467705546
TSLA,2021-11-08 21:57:00 +0500 +05,411.432149498242,416.6863066794741,402.3044299851701,414.4941900388318
AAPL,2021-11-08 21:58:00 +0500 +05,113.28622652395362,117.78908769377504,103.41600409052103,105.37214178745076
SBER,2021-11-08 21:58:00 +0500 +05,211.18082394805182,218.17058395467302,201.86671486038466,213.86015711437074
NVDA,2021-11-08 21:58:00 +0500 +05,303.56828585763924,318.3879438009133,302.24279307729773,303.43442294992934
TSLA,2021-11-08 21:58:00 +0500 +05,402.2267289850158,418.16991734022355,402.2267289850158,416.67512486514596
TSLA,2021-11-08 21:59:00 +0500 +05,406.2986232964444,419.15744175073223,402.09776231434535,402.09776231434535
AAPL,2021-11-08 21:59:00 +0500 +05,105.23130263910745,117.47408448207023,103.4356209064017,117.47408448207023
SBER,2021-11-08 21:59:00 +0500 +05,209.8750384640844,219.72340261666807,200.60172414222222,214.6936503401837
NVDA,2021-11-08 21:59:00 +0500 +05,319.5960282201028,319.8248968114631,300.01724649305453,310.71219023111075
AAPL,2021-11-08 22:00:00 +0500 +05,107.9330880188113,117.3468535737205,100.27388231009652,100.27388231009652
SBER,2021-11-08 22:00:00 +0500 +05,208.809404498405,217.56169713156282,205.20860062378614,217.56169713156282
NVDA,2021-11-08 22:00:00 +0500 +05,314.63237213502543,318.7006705307741,303.1702344350402,303.1702344350402
TSLA,2021-11-08 22:00:00 +0500 +05,400.5260127290808,419.7269447337708,400.5260127290808,412.47965055267736
AAPL,2021-11-08 22:01:00 +0500 +05,103.75120603434272,118.61116714290964,103.06283977051605,111.91924667405162
SBER,2021-11-08 22:01:00 +0500 +05,217.14837879769797,219.66183608505168,200.26725385170423,218.8277940928459
NVDA,2021-11-08 22:01:00 +0500 +05,301.3688307081183,317.8371665537961,301.07853461226716,310.5831699431999
TSLA,2021-11-08 22:01:00 +0500 +05,406.27373261476794,419.60632582951376,401.7220070932984,405.88069859470977
NVDA,2021-11-08 22:02:00 +0500 +05,306.14375464336644,319.66893630930764,300.4748498366445,319.66893630930764
TSLA,2021-11-08 22:02:00 +0500 +05,405.8229322366335,417.71676304038385,400.6746362578212,417.6155687807543
AAPL,2021-11-08 22:02:00 +0500 +05,116.13550428038887,116.25903519106532,102.89833526895652,103.73636880798031
SBER,2021-11-08 22:02:00 +0500 +05,207.58584419342432,214.13209061329962,202.24173221392329,202.24173221392329
AAPL,2021-11-08 22:03:00 +0500 +05,101.25775526276159,118.21881892809571,100.12029620648929,106.66604834690574
SBER,2021-11-08 22:03:00 +0500 +05,215.29156042014816,219.65645587016292,200.52428584339575,210.6250912877338
NVDA,2021-11-08 22:03:00 +0500 +05,314.21634879366,317.4608472811096,302.6569025644023,306.3298790877048
